Seasonal,T24Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
671,16,47,44,18,21,3,4
661,12,47,45,19,21,3,4
345,0,48,46,20,21,3,4
94,379,49,47,21,21,3,4
966,1442,50,48,22,21,3,4
2275,2746,50,48,23,21,3,4
3449,3929,50,48,24,21,3,4
4122,3976,50,48,1,22,4,4
4540,4393,49,48,2,22,4,4
4718,4620,49,48,3,22,4,4
4763,4662,49,48,4,22,4,4
4408,4374,49,48,5,22,4,4
3443,3488,49,47,6,22,4,4
2028,1974,50,48,7,22,4,4
981,823,50,49,8,22,4,4
689,318,52,50,9,22,4,4
591,153,54,51,10,22,4,4
511,20,55,51,11,22,4,4
514,0,57,51,12,22,4,4
567,173,56,50,13,22,4,4
546,288,59,49,14,22,4,4
652,552,60,47,15,22,4,4
738,741,61,45,16,22,4,4
594,745,60,43,17,22,4,4
325,671,60,40,18,22,4,4
207,661,61,37,19,22,4,4
0,345,59,35,20,22,4,4
17,94,57,35,21,22,4,4
972,966,55,35,22,22,4,4
2266,2275,53,34,23,22,4,4
3409,3449,50,35,24,22,4,4
4658,4122,48,35,1,23,5,4
5061,4540,47,35,2,23,5,4
5270,4718,45,35,3,23,5,4
5265,4763,46,34,4,23,5,4
4938,4408,45,34,5,23,5,4
3936,3443,42,34,6,23,5,4
2508,2028,42,34,7,23,5,4
1416,981,43,35,8,23,5,4
1040,689,48,36,9,23,5,4
865,591,53,36,10,23,5,4
703,511,58,35,11,23,5,4
662,514,60,34,12,23,5,4
689,567,64,32,13,23,5,4
698,546,64,32,14,23,5,4
914,652,65,32,15,23,5,4
1029,738,64,34,16,23,5,4
910,594,63,32,17,23,5,4
663,325,61,32,18,23,5,4
503,207,57,37,19,23,5,4
180,0,55,41,20,23,5,4
0,17,53,42,21,23,5,4
832,972,51,44,22,23,5,4
2080,2266,49,43,23,23,5,4
3230,3409,49,42,24,23,5,4
3596,4658,46,39,1,24,6,4
4017,5061,44,36,2,24,6,4
4204,5270,43,35,3,24,6,4
4208,5265,42,35,4,24,6,4
3912,4938,41,34,5,24,6,4
2970,3936,40,33,6,24,6,4
1590,2508,40,32,7,24,6,4
525,1416,40,31,8,24,6,4
147,1040,42,30,9,24,6,4
75,865,44,28,10,24,6,4
48,703,46,26,11,24,6,4
148,662,47,25,12,24,6,4
324,689,47,24,13,24,6,4
459,698,47,23,14,24,6,4
650,914,47,21,15,24,6,4
825,1029,48,21,16,24,6,4
808,910,47,22,17,24,6,4
651,663,45,23,18,24,6,4
519,503,44,24,19,24,6,4
196,180,43,23,20,24,6,4
0,0,41,22,21,24,6,4
679,832,40,22,22,24,6,4
1694,2080,39,23,23,24,6,4
2751,3230,38,24,24,24,6,4
2245,3596,38,24,1,25,7,4
2666,4017,37,25,2,25,7,4
2902,4204,37,24,3,25,7,4
2959,4208,36,24,4,25,7,4
2835,3912,36,23,5,25,7,4
2452,2970,37,23,6,25,7,4
1898,1590,36,24,7,25,7,4
1144,525,37,23,8,25,7,4
539,147,39,23,9,25,7,4
291,75,41,23,10,25,7,4
303,48,42,23,11,25,7,4
492,148,44,23,12,25,7,4
739,324,44,22,13,25,7,4
958,459,45,22,14,25,7,4
1186,650,46,23,15,25,7,4
1249,825,46,22,16,25,7,4
1123,808,46,21,17,25,7,4
820,651,45,21,18,25,7,4
599,519,44,21,19,25,7,4
301,196,42,21,20,25,7,4
0,0,41,21,21,25,7,4
557,679,40,20,22,25,7,4
1417,1694,40,21,23,25,7,4
2331,2751,39,21,24,25,7,4
3396,2245,38,21,1,26,1,4
3803,2666,36,21,2,26,1,4
4016,2902,36,21,3,26,1,4
4099,2959,35,21,4,26,1,4
4036,2835,35,21,5,26,1,4
3797,2452,34,22,6,26,1,4
3452,1898,33,22,7,26,1,4
2815,1144,36,23,8,26,1,4
2104,539,38,23,9,26,1,4
1650,291,41,23,10,26,1,4
1472,303,44,23,11,26,1,4
1313,492,47,24,12,26,1,4
1262,739,51,25,13,26,1,4
1308,958,52,24,14,26,1,4
1393,1186,54,25,15,26,1,4
1362,1249,55,25,16,26,1,4
1120,1123,55,25,17,26,1,4
704,820,54,25,18,26,1,4
448,599,52,27,19,26,1,4
118,301,51,27,20,26,1,4
0,0,49,28,21,26,1,4
891,557,48,28,22,26,1,4
2038,1417,47,28,23,26,1,4
3085,2331,46,29,24,26,1,4
4695,3396,45,29,1,27,2,4
5068,3803,43,29,2,27,2,4
5215,4016,43,29,3,27,2,4
5181,4099,42,29,4,27,2,4
4834,4036,41,29,5,27,2,4
3754,3797,40,29,6,27,2,4
2070,3452,40,30,7,27,2,4
908,2815,42,31,8,27,2,4
630,2104,44,31,9,27,2,4
571,1650,47,31,10,27,2,4
512,1472,50,32,11,27,2,4
481,1313,53,32,12,27,2,4
518,1262,53,31,13,27,2,4
545,1308,53,31,14,27,2,4
732,1393,53,31,15,27,2,4
790,1362,54,31,16,27,2,4
665,1120,55,31,17,27,2,4
364,704,55,31,18,27,2,4
278,448,55,29,19,27,2,4
99,118,53,31,20,27,2,4
0,0,52,31,21,27,2,4
968,891,51,33,22,27,2,4
2354,2038,51,32,23,27,2,4
3556,3085,51,31,24,27,2,4
4153,4695,50,31,1,28,3,4
4573,5068,49,32,2,28,3,4
4755,5215,48,32,3,28,3,4
4759,5181,48,33,4,28,3,4
4441,4834,47,33,5,28,3,4
3402,3754,47,33,6,28,3,4
1732,2070,46,33,7,28,3,4
669,908,47,34,8,28,3,4
448,630,48,34,9,28,3,4
413,571,49,35,10,28,3,4
433,512,51,35,11,28,3,4
673,481,54,35,12,28,3,4
787,518,55,34,13,28,3,4
747,545,56,33,14,28,3,4
904,732,56,34,15,28,3,4
1007,790,56,34,16,28,3,4
918,665,56,34,17,28,3,4
745,364,55,35,18,28,3,4
688,278,54,36,19,28,3,4
398,99,53,38,20,28,3,4
0,0,52,38,21,28,3,4
915,968,51,38,22,28,3,4
2294,2354,50,39,23,28,3,4
3524,3556,49,39,24,28,3,4
4200,4153,48,38,1,29,4,4
4611,4573,47,38,2,29,4,4
4825,4755,46,37,3,29,4,4
4837,4759,45,36,4,29,4,4
4520,4441,45,36,5,29,4,4
3530,3402,44,36,6,29,4,4
1883,1732,44,35,7,29,4,4
868,669,45,36,8,29,4,4
640,448,47,36,9,29,4,4
601,413,48,35,10,29,4,4
502,433,51,34,11,29,4,4
478,673,53,34,12,29,4,4
565,787,55,33,13,29,4,4
540,747,57,32,14,29,4,4
657,904,58,32,15,29,4,4
792,1007,60,31,16,29,4,4
769,918,61,31,17,29,4,4
666,745,63,29,18,29,4,4
620,688,62,31,19,29,4,4
282,398,60,31,20,29,4,4
0,0,57,32,21,29,4,4
915,915,55,33,22,29,4,4
2281,2294,54,33,23,29,4,4
3499,3524,52,34,24,29,4,4
4278,4200,51,35,1,30,5,4
4702,4611,51,35,2,30,5,4
4908,4825,51,36,3,30,5,4
4903,4837,51,36,4,30,5,4
4592,4520,50,37,5,30,5,4
3579,3530,49,37,6,30,5,4
1918,1883,49,37,7,30,5,4
786,868,50,37,8,30,5,4
515,640,54,38,9,30,5,4
430,601,56,37,10,30,5,4
392,502,59,36,11,30,5,4
470,478,60,36,12,30,5,4
570,565,61,35,13,30,5,4
586,540,60,36,14,30,5,4
701,657,61,35,15,30,5,4
782,792,60,35,16,30,5,4
742,769,61,36,17,30,5,4
600,666,60,37,18,30,5,4
527,620,57,38,19,30,5,4
230,282,55,38,20,30,5,4
0,0,53,39,21,30,5,4
893,915,51,39,22,30,5,4
2196,2281,50,39,23,30,5,4
3419,3499,49,39,24,30,5,4
3785,4278,48,39,1,1,6,5
4205,4702,47,39,2,1,6,5
4409,4908,47,38,3,1,6,5
4431,4903,46,38,4,1,6,5
4140,4592,44,38,5,1,6,5
3206,3579,44,38,6,1,6,5
1591,1918,44,37,7,1,6,5
458,786,45,38,8,1,6,5
107,515,48,39,9,1,6,5
29,430,50,39,10,1,6,5
0,392,52,38,11,1,6,5
76,470,53,38,12,1,6,5
217,570,55,38,13,1,6,5
295,586,56,39,14,1,6,5
469,701,58,39,15,1,6,5
637,782,59,39,16,1,6,5
659,742,58,39,17,1,6,5
662,600,57,39,18,1,6,5
721,527,56,39,19,1,6,5
531,230,55,39,20,1,6,5
153,0,54,39,21,1,6,5
770,893,51,40,22,1,6,5
1818,2196,50,40,23,1,6,5
2903,3419,49,40,24,1,6,5
2725,3785,48,39,1,2,7,5
3189,4205,47,39,2,2,7,5
3413,4409,47,39,3,2,7,5
3490,4431,46,39,4,2,7,5
3382,4140,46,39,5,2,7,5
3032,3206,45,38,6,2,7,5
2408,1591,45,39,7,2,7,5
1505,458,46,39,8,2,7,5
835,107,47,39,9,2,7,5
605,29,49,39,10,2,7,5
599,0,51,39,11,2,7,5
697,76,52,39,12,2,7,5
844,217,54,39,13,2,7,5
1015,295,55,39,14,2,7,5
1180,469,55,38,15,2,7,5
1215,637,55,38,16,2,7,5
1083,659,55,38,17,2,7,5
856,662,54,38,18,2,7,5
757,721,53,38,19,2,7,5
496,531,53,38,20,2,7,5
0,153,51,37,21,2,7,5
531,770,49,36,22,2,7,5
1457,1818,49,36,23,2,7,5
2397,2903,46,36,24,2,7,5
3611,2725,45,36,1,3,1,5
3993,3189,43,36,2,3,1,5
4260,3413,43,36,3,3,1,5
4379,3490,42,36,4,3,1,5
4328,3382,42,36,5,3,1,5
4156,3032,40,35,6,3,1,5
3832,2408,41,35,7,3,1,5
3117,1505,43,37,8,3,1,5
2360,835,45,38,9,3,1,5
1864,605,48,38,10,3,1,5
1625,599,51,39,11,3,1,5
1531,697,54,40,12,3,1,5
1482,844,57,40,13,3,1,5
1540,1015,60,39,14,3,1,5
1597,1180,62,39,15,3,1,5
1533,1215,62,39,16,3,1,5
1314,1083,62,39,17,3,1,5
943,856,62,39,18,3,1,5
715,757,61,40,19,3,1,5
417,496,59,39,20,3,1,5
0,0,56,40,21,3,1,5
795,531,54,39,22,3,1,5
2027,1457,51,39,23,3,1,5
3130,2397,50,39,24,3,1,5
5420,3611,50,39,1,4,2,5
5787,3993,48,39,2,4,2,5
5951,4260,47,38,3,4,2,5
5952,4379,47,38,4,4,2,5
5609,4328,47,38,5,4,2,5
4646,4156,46,38,6,4,2,5
2998,3832,45,38,7,4,2,5
1875,3117,48,38,8,4,2,5
1469,2360,52,40,9,4,2,5
1162,1864,55,40,10,4,2,5
839,1625,60,41,11,4,2,5
610,1531,63,41,12,4,2,5
483,1482,66,41,13,4,2,5
339,1540,69,38,14,4,2,5
358,1597,69,39,15,4,2,5
406,1533,69,39,16,4,2,5
347,1314,69,39,17,4,2,5
284,943,68,41,18,4,2,5
421,715,69,41,19,4,2,5
362,417,66,42,20,4,2,5
0,0,64,42,21,4,2,5
968,795,60,42,22,4,2,5
2458,2027,57,43,23,4,2,5
3812,3130,54,43,24,4,2,5
4682,5420,53,43,1,5,3,5
5157,5787,52,43,2,5,3,5
5412,5951,51,42,3,5,3,5
5497,5952,51,42,4,5,3,5
5224,5609,50,42,5,5,3,5
4304,4646,50,42,6,5,3,5
2651,2998,50,42,7,5,3,5
1341,1875,52,43,8,5,3,5
864,1469,57,45,9,5,3,5
596,1162,62,45,10,5,3,5
422,839,68,45,11,5,3,5
214,610,72,45,12,5,3,5
174,483,76,44,13,5,3,5
80,339,79,42,14,5,3,5
53,358,80,40,15,5,3,5
56,406,80,41,16,5,3,5
54,347,80,41,17,5,3,5
111,284,80,41,18,5,3,5
321,421,78,41,19,5,3,5
292,362,76,39,20,5,3,5
0,0,73,40,21,5,3,5
967,968,70,41,22,5,3,5
2479,2458,68,41,23,5,3,5
3821,3812,68,41,24,5,3,5
4423,4682,66,42,1,6,4,5
4900,5157,66,43,2,6,4,5
5174,5412,66,43,3,6,4,5
5263,5497,66,44,4,6,4,5
5037,5224,65,44,5,6,4,5
4131,4304,64,45,6,6,4,5
2530,2651,64,47,7,6,4,5
1323,1341,64,48,8,6,4,5
907,864,65,50,9,6,4,5
619,596,66,51,10,6,4,5
417,422,67,52,11,6,4,5
346,214,67,52,12,6,4,5
369,174,71,50,13,6,4,5
306,80,73,50,14,6,4,5
353,53,74,48,15,6,4,5
365,56,76,45,16,6,4,5
289,54,75,44,17,6,4,5
233,111,75,43,18,6,4,5
362,321,72,41,19,6,4,5
378,292,69,40,20,6,4,5
0,0,67,41,21,6,4,5
924,967,64,38,22,6,4,5
2387,2479,62,42,23,6,4,5
3739,3821,59,43,24,6,4,5
5175,4423,58,45,1,7,5,5
5658,4900,57,44,2,7,5,5
5905,5174,56,43,3,7,5,5
5972,5263,56,42,4,7,5,5
5683,5037,55,40,5,7,5,5
4844,4131,56,38,6,7,5,5
3219,2530,55,37,7,7,5,5
2012,1323,57,36,8,7,5,5
1529,907,60,37,9,7,5,5
1138,619,62,36,10,7,5,5
739,417,65,36,11,7,5,5
497,346,66,35,12,7,5,5
378,369,68,33,13,7,5,5
183,306,68,33,14,7,5,5
121,353,69,33,15,7,5,5
94,365,71,32,16,7,5,5
0,289,70,32,17,7,5,5
58,233,71,34,18,7,5,5
313,362,72,33,19,7,5,5
442,378,69,34,20,7,5,5
133,0,66,35,21,7,5,5
1001,924,62,33,22,7,5,5
2559,2387,59,33,23,7,5,5
3929,3739,57,33,24,7,5,5
4397,5175,55,34,1,8,6,5
4936,5658,53,34,2,8,6,5
5259,5905,53,34,3,8,6,5
5360,5972,53,35,4,8,6,5
5123,5683,50,36,5,8,6,5
4312,4844,50,36,6,8,6,5
2748,3219,49,36,7,8,6,5
1476,2012,53,39,8,8,6,5
904,1529,60,39,9,8,6,5
502,1138,66,40,10,8,6,5
237,739,70,41,11,8,6,5
71,497,74,39,12,8,6,5
54,378,77,36,13,8,6,5
0,183,77,37,14,8,6,5
90,121,78,35,15,8,6,5
172,94,80,36,16,8,6,5
207,0,80,36,17,8,6,5
351,58,78,35,18,8,6,5
655,313,79,35,19,8,6,5
783,442,76,35,20,8,6,5
533,133,72,37,21,8,6,5
1226,1001,68,39,22,8,6,5
2443,2559,66,40,23,8,6,5
3689,3929,63,41,24,8,6,5
3557,4397,61,42,1,9,7,5
4073,4936,59,42,2,9,7,5
4395,5259,57,42,3,9,7,5
4539,5360,57,42,4,9,7,5
4474,5123,56,42,5,9,7,5
4184,4312,55,43,6,9,7,5
3652,2748,55,43,7,9,7,5
2704,1476,58,44,8,9,7,5
1808,904,63,45,9,9,7,5
1294,502,67,46,10,9,7,5
1146,237,68,47,11,9,7,5
1114,71,70,47,12,9,7,5
1109,54,71,48,13,9,7,5
1150,0,73,48,14,9,7,5
1109,90,72,46,15,9,7,5
996,172,71,46,16,9,7,5
831,207,71,45,17,9,7,5
595,351,69,46,18,9,7,5
524,655,67,46,19,9,7,5
423,783,64,46,20,9,7,5
0,533,60,45,21,9,7,5
498,1226,58,45,22,9,7,5
1490,2443,56,46,23,9,7,5
2592,3689,53,45,24,9,7,5
5486,3557,52,44,1,10,1,5
6025,4073,51,43,2,10,1,5
6341,4395,49,44,3,10,1,5
6481,4539,50,45,4,10,1,5
6465,4474,49,44,5,10,1,5
6351,4184,49,45,6,10,1,5
6008,3652,49,45,7,10,1,5
5112,2704,49,46,8,10,1,5
4040,1808,49,45,9,10,1,5
3209,1294,51,46,10,10,1,5
2686,1146,53,47,11,10,1,5
2349,1114,57,49,12,10,1,5
2121,1109,62,52,13,10,1,5
1901,1150,66,53,14,10,1,5
1662,1109,68,54,15,10,1,5
1385,996,69,54,16,10,1,5
999,831,69,54,17,10,1,5
652,595,70,55,18,10,1,5
560,524,71,56,19,10,1,5
469,423,69,56,20,10,1,5
0,0,67,57,21,10,1,5
688,498,65,58,22,10,1,5
2070,1490,64,58,23,10,1,5
3431,2592,63,58,24,10,1,5
5427,5486,63,59,1,11,2,5
5961,6025,62,59,2,11,2,5
6309,6341,62,59,3,11,2,5
6435,6481,62,59,4,11,2,5
6163,6465,62,59,5,11,2,5
5291,6351,62,59,6,11,2,5
3608,6008,63,60,7,11,2,5
2055,5112,64,61,8,11,2,5
1250,4040,66,60,9,11,2,5
642,3209,69,61,10,11,2,5
177,2686,74,60,11,11,2,5
0,2349,76,61,12,11,2,5
21,2121,80,60,13,11,2,5
3,1901,82,60,14,11,2,5
115,1662,85,59,15,11,2,5
191,1385,86,59,16,11,2,5
217,999,85,58,17,11,2,5
370,652,85,58,18,11,2,5
666,560,84,58,19,11,2,5
843,469,80,61,20,11,2,5
780,0,77,62,21,11,2,5
1861,688,73,62,22,11,2,5
3503,2070,71,63,23,11,2,5
4971,3431,70,63,24,11,2,5
6004,5427,69,62,1,12,3,5
6505,5961,68,62,2,12,3,5
6783,6309,67,62,3,12,3,5
6881,6435,66,62,4,12,3,5
6617,6163,66,62,5,12,3,5
5726,5291,65,62,6,12,3,5
4097,3608,65,62,7,12,3,5
2799,2055,67,62,8,12,3,5
2271,1250,69,63,9,12,3,5
1885,642,72,62,10,12,3,5
1389,177,74,62,11,12,3,5
893,0,72,60,12,12,3,5
471,21,75,60,13,12,3,5
122,3,74,59,14,12,3,5
4,115,72,58,15,12,3,5
65,191,72,58,16,12,3,5
0,217,72,57,17,12,3,5
109,370,69,56,18,12,3,5
464,666,68,56,19,12,3,5
733,843,66,56,20,12,3,5
718,780,63,55,21,12,3,5
1814,1861,61,56,22,12,3,5
3591,3503,60,55,23,12,3,5
5219,4971,60,55,24,12,3,5
3714,6004,59,55,1,13,4,5
4308,6505,58,55,2,13,4,5
4638,6783,58,56,3,13,4,5
4754,6881,58,56,4,13,4,5
4541,6617,58,56,5,13,4,5
3786,5726,58,56,6,13,4,5
2195,4097,58,55,7,13,4,5
981,2799,58,56,8,13,4,5
552,2271,59,57,9,13,4,5
308,1885,61,58,10,13,4,5
80,1389,65,60,11,13,4,5
0,893,70,60,12,13,4,5
69,471,75,60,13,13,4,5
59,122,78,60,14,13,4,5
185,4,78,59,15,13,4,5
286,65,77,57,16,13,4,5
240,0,80,55,17,13,4,5
241,109,78,51,18,13,4,5
377,464,78,51,19,13,4,5
406,733,73,53,20,13,4,5
79,718,72,52,21,13,4,5
859,1814,69,51,22,13,4,5
2288,3591,66,48,23,13,4,5
3578,5219,63,44,24,13,4,5
4383,3714,61,42,1,14,5,5
4838,4308,59,41,2,14,5,5
5061,4638,58,40,3,14,5,5
5077,4754,57,40,4,14,5,5
4791,4541,56,40,5,14,5,5
3964,3786,55,41,6,14,5,5
2331,2195,55,41,7,14,5,5
1228,981,57,42,8,14,5,5
878,552,59,42,9,14,5,5
650,308,60,41,10,14,5,5
452,80,61,41,11,14,5,5
353,0,62,40,12,14,5,5
383,69,62,40,13,14,5,5
301,59,64,40,14,14,5,5
323,185,64,38,15,14,5,5
315,286,63,37,16,14,5,5
201,240,63,37,17,14,5,5
148,241,63,35,18,14,5,5
265,377,62,34,19,14,5,5
333,406,61,34,20,14,5,5
0,79,58,32,21,14,5,5
729,859,55,32,22,14,5,5
2163,2288,53,33,23,14,5,5
3497,3578,50,34,24,14,5,5
4229,4383,49,34,1,15,6,5
4701,4838,48,33,2,15,6,5
4922,5061,48,33,3,15,6,5
4970,5077,46,33,4,15,6,5
4689,4791,45,33,5,15,6,5
3926,3964,44,33,6,15,6,5
2347,2331,45,33,7,15,6,5
1192,1228,48,34,8,15,6,5
712,878,53,33,9,15,6,5
399,650,57,31,10,15,6,5
149,452,61,30,11,15,6,5
39,353,62,29,12,15,6,5
53,383,63,30,13,15,6,5
0,301,66,26,14,15,6,5
117,323,67,26,15,15,6,5
286,315,67,28,16,15,6,5
271,201,67,29,17,15,6,5
374,148,67,31,18,15,6,5
616,265,66,31,19,15,6,5
720,333,65,32,20,15,6,5
423,0,61,33,21,15,6,5
1006,729,58,35,22,15,6,5
2150,2163,55,35,23,15,6,5
3324,3497,52,35,24,15,6,5
3368,4229,51,35,1,16,7,5
3891,4701,50,36,2,16,7,5
4175,4922,50,37,3,16,7,5
4287,4970,48,36,4,16,7,5
4212,4689,47,36,5,16,7,5
3946,3926,46,36,6,16,7,5
3345,2347,46,35,7,16,7,5
2306,1192,50,37,8,16,7,5
1334,712,55,36,9,16,7,5
725,399,59,36,10,16,7,5
418,149,61,36,11,16,7,5
349,39,63,35,12,16,7,5
423,53,66,35,13,16,7,5
508,0,67,34,14,16,7,5
584,117,68,33,15,16,7,5
615,286,68,34,16,16,7,5
555,271,70,34,17,16,7,5
400,374,68,34,18,16,7,5
377,616,68,37,19,16,7,5
299,720,67,37,20,16,7,5
0,423,64,38,21,16,7,5
485,1006,62,40,22,16,7,5
1430,2150,60,40,23,16,7,5
2476,3324,59,39,24,16,7,5
5071,3368,58,40,1,17,1,5
5557,3891,57,39,2,17,1,5
5846,4175,57,40,3,17,1,5
5988,4287,57,40,4,17,1,5
5985,4212,56,42,5,17,1,5
5940,3946,56,43,6,17,1,5
5551,3345,55,45,7,17,1,5
4644,2306,56,47,8,17,1,5
3600,1334,57,48,9,17,1,5
2772,725,58,49,10,17,1,5
2201,418,60,51,11,17,1,5
1759,349,62,52,12,17,1,5
1480,423,64,53,13,17,1,5
1357,508,65,54,14,17,1,5
1201,584,67,55,15,17,1,5
961,615,67,55,16,17,1,5
560,555,68,55,17,17,1,5
189,400,67,56,18,17,1,5
87,377,67,57,19,17,1,5
209,299,66,57,20,17,1,5
0,0,64,57,21,17,1,5
758,485,63,57,22,17,1,5
2232,1430,62,57,23,17,1,5
3645,2476,61,57,24,17,1,5
4285,5071,61,57,1,18,2,5
4805,5557,60,57,2,18,2,5
5107,5846,59,57,3,18,2,5
5211,5988,59,57,4,18,2,5
4965,5985,59,56,5,18,2,5
4118,5940,59,56,6,18,2,5
2523,5551,59,57,7,18,2,5
1298,4644,61,58,8,18,2,5
854,3600,65,59,9,18,2,5
598,2772,69,58,10,18,2,5
390,2201,72,58,11,18,2,5
236,1759,72,57,12,18,2,5
209,1480,74,57,13,18,2,5
62,1357,75,57,14,18,2,5
36,1201,77,56,15,18,2,5
46,961,78,55,16,18,2,5
2,560,78,54,17,18,2,5
0,189,77,54,18,18,2,5
199,87,76,54,19,18,2,5
311,209,73,55,20,18,2,5
103,0,70,54,21,18,2,5
971,758,67,54,22,18,2,5
2436,2232,64,55,23,18,2,5
3804,3645,62,54,24,18,2,5
4937,4285,60,54,1,19,3,5
5398,4805,58,54,2,19,3,5
5643,5107,57,53,3,19,3,5
5714,5211,55,52,4,19,3,5
5434,4965,55,52,5,19,3,5
4578,4118,55,52,6,19,3,5
2948,2523,54,51,7,19,3,5
1633,1298,54,50,8,19,3,5
1130,854,55,50,9,19,3,5
788,598,57,50,10,19,3,5
452,390,59,49,11,19,3,5
303,236,60,49,12,19,3,5
320,209,62,49,13,19,3,5
339,62,64,50,14,19,3,5
375,36,66,50,15,19,3,5
379,46,68,50,16,19,3,5
193,2,68,51,17,19,3,5
7,0,67,51,18,19,3,5
88,199,65,50,19,19,3,5
200,311,62,49,20,19,3,5
0,103,59,49,21,19,3,5
809,971,58,49,22,19,3,5
2257,2436,57,49,23,19,3,5
3590,3804,56,49,24,19,3,5
3474,4937,56,48,1,20,4,5
4041,5398,56,48,2,20,4,5
4419,5643,56,48,3,20,4,5
4567,5714,55,49,4,20,4,5
4348,5434,55,50,5,20,4,5
3625,4578,55,50,6,20,4,5
1988,2948,55,51,7,20,4,5
802,1633,55,52,8,20,4,5
388,1130,55,53,9,20,4,5
199,788,56,54,10,20,4,5
44,452,58,55,11,20,4,5
0,303,59,56,12,20,4,5
51,320,60,57,13,20,4,5
19,339,61,58,14,20,4,5
146,375,62,58,15,20,4,5
290,379,65,60,16,20,4,5
271,193,67,60,17,20,4,5
205,7,69,61,18,20,4,5
315,88,70,61,19,20,4,5
341,200,69,61,20,20,4,5
12,0,66,60,21,20,4,5
646,809,65,60,22,20,4,5
1993,2257,64,61,23,20,4,5
3284,3590,64,58,24,20,4,5
4214,3474,63,56,1,21,5,5
4634,4041,62,51,2,21,5,5
4895,4419,61,47,3,21,5,5
4923,4567,58,45,4,21,5,5
4629,4348,56,43,5,21,5,5
3818,3625,54,42,6,21,5,5
2189,1988,54,42,7,21,5,5
1055,802,55,42,8,21,5,5
623,388,56,40,9,21,5,5
432,199,58,40,10,21,5,5
220,44,57,39,11,21,5,5
178,0,60,39,12,21,5,5
193,51,60,38,13,21,5,5
169,19,60,37,14,21,5,5
273,146,60,36,15,21,5,5
304,290,59,35,16,21,5,5
275,271,59,34,17,21,5,5
239,205,58,35,18,21,5,5
353,315,57,35,19,21,5,5
354,341,57,33,20,21,5,5
0,12,54,33,21,21,5,5
646,646,52,33,22,21,5,5
2022,1993,51,34,23,21,5,5
3312,3284,50,34,24,21,5,5
4312,4214,49,35,1,22,6,5
4778,4634,48,34,2,22,6,5
5025,4895,47,35,3,22,6,5
5069,4923,47,34,4,22,6,5
4826,4629,46,35,5,22,6,5
4020,3818,45,35,6,22,6,5
2485,2189,45,36,7,22,6,5
1236,1055,49,36,8,22,6,5
727,623,53,35,9,22,6,5
398,432,55,34,10,22,6,5
166,220,58,33,11,22,6,5
42,178,60,32,12,22,6,5
7,193,62,32,13,22,6,5
0,169,63,33,14,22,6,5
146,273,65,31,15,22,6,5
281,304,65,33,16,22,6,5
337,275,66,33,17,22,6,5
386,239,65,34,18,22,6,5
611,353,64,35,19,22,6,5
847,354,62,37,20,22,6,5
690,0,59,38,21,22,6,5
1163,646,58,39,22,22,6,5
2287,2022,56,39,23,22,6,5
3470,3312,55,40,24,22,6,5
2659,4312,54,40,1,23,7,5
3157,4778,53,41,2,23,7,5
3447,5025,53,41,3,23,7,5
3576,5069,53,42,4,23,7,5
3532,4826,52,43,5,23,7,5
3396,4020,52,43,6,23,7,5
2817,2485,52,43,7,23,7,5
1981,1236,54,42,8,23,7,5
1166,727,58,42,9,23,7,5
695,398,62,39,10,23,7,5
528,166,65,39,11,23,7,5
555,42,66,39,12,23,7,5
667,7,68,38,13,23,7,5
853,0,70,37,14,23,7,5
997,146,71,34,15,23,7,5
997,281,72,31,16,23,7,5
803,337,70,30,17,23,7,5
493,386,68,32,18,23,7,5
341,611,67,29,19,23,7,5
337,847,65,27,20,23,7,5
0,690,62,25,21,23,7,5
280,1163,59,24,22,23,7,5
1191,2287,57,25,23,23,7,5
2187,3470,54,26,24,23,7,5
3342,2659,53,26,1,24,1,5
3787,3157,52,25,2,24,1,5
4036,3447,50,28,3,24,1,5
4152,3576,47,28,4,24,1,5
4115,3532,45,27,5,24,1,5
4078,3396,43,27,6,24,1,5
3696,2817,42,25,7,24,1,5
2957,1981,44,24,8,24,1,5
2125,1166,46,21,9,24,1,5
1457,695,48,20,10,24,1,5
1107,528,51,20,11,24,1,5
905,555,53,21,12,24,1,5
841,667,56,21,13,24,1,5
848,853,57,22,14,24,1,5
842,997,60,22,15,24,1,5
715,997,63,22,16,24,1,5
485,803,63,22,17,24,1,5
229,493,64,23,18,24,1,5
227,341,64,23,19,24,1,5
326,337,63,24,20,24,1,5
0,0,60,26,21,24,1,5
325,280,58,27,22,24,1,5
1256,1191,54,30,23,24,1,5
2288,2187,53,31,24,24,1,5
4893,3342,51,33,1,25,2,5
5384,3787,51,34,2,25,2,5
5675,4036,51,36,3,25,2,5
5809,4152,49,37,4,25,2,5
5747,4115,50,37,5,25,2,5
5612,4078,50,37,6,25,2,5
5118,3696,50,37,7,25,2,5
4301,2957,53,38,8,25,2,5
3231,2125,58,38,9,25,2,5
2345,1457,64,37,10,25,2,5
1786,1107,68,38,11,25,2,5
1369,905,72,37,12,25,2,5
1119,841,75,38,13,25,2,5
1083,848,78,38,14,25,2,5
1069,842,79,38,15,25,2,5
936,715,80,37,16,25,2,5
615,485,80,38,17,25,2,5
272,229,80,38,18,25,2,5
278,227,78,38,19,25,2,5
321,326,76,39,20,25,2,5
0,0,72,43,21,25,2,5
656,325,69,45,22,25,2,5
