Seasonal,T24*7Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
7725,4937,63,47,1,26,3,5
8199,5398,62,47,2,26,3,5
8457,5643,61,48,3,26,3,5
8503,5714,59,48,4,26,3,5
8251,5434,58,48,5,26,3,5
7440,4578,57,48,6,26,3,5
5701,2948,58,48,7,26,3,5
4175,1633,60,50,8,26,3,5
3381,1130,64,51,9,26,3,5
2676,788,68,51,10,26,3,5
2017,452,71,51,11,26,3,5
1640,303,72,52,12,26,3,5
1382,320,74,53,13,26,3,5
926,339,75,54,14,26,3,5
557,375,77,54,15,26,3,5
241,379,79,55,16,26,3,5
0,193,79,55,17,26,3,5
8,7,79,55,18,26,3,5
340,88,77,56,19,26,3,5
685,200,75,55,20,26,3,5
685,0,72,55,21,26,3,5
1580,809,69,55,22,26,3,5
3373,2257,68,56,23,26,3,5
5024,3590,68,56,24,26,3,5
7241,3474,67,57,1,27,4,5
7901,4041,66,56,2,27,4,5
8303,4419,65,55,3,27,4,5
8475,4567,65,55,4,27,4,5
8267,4348,64,55,5,27,4,5
7502,3625,64,55,6,27,4,5
5817,1988,64,54,7,27,4,5
4376,802,64,55,8,27,4,5
3552,388,67,56,9,27,4,5
2811,199,71,57,10,27,4,5
2030,44,74,58,11,27,4,5
1389,0,75,59,12,27,4,5
921,51,77,60,13,27,4,5
435,19,81,61,14,27,4,5
190,146,83,61,15,27,4,5
20,290,84,61,16,27,4,5
0,271,85,61,17,27,4,5
290,205,84,61,18,27,4,5
844,315,83,61,19,27,4,5
1333,341,79,61,20,27,4,5
1548,12,77,60,21,27,4,5
2571,646,74,60,22,27,4,5
4319,1993,71,60,23,27,4,5
5929,3284,71,60,24,27,4,5
6860,4214,70,60,1,28,5,5
7526,4634,68,60,2,28,5,5
7958,4895,67,60,3,28,5,5
8115,4923,66,59,4,28,5,5
7910,4629,66,60,5,28,5,5
7122,3818,65,60,6,28,5,5
5333,2189,65,60,7,28,5,5
3897,1055,67,60,8,28,5,5
3188,623,69,61,9,28,5,5
2600,432,73,62,10,28,5,5
2002,220,75,63,11,28,5,5
1463,178,78,64,12,28,5,5
1039,193,80,65,13,28,5,5
532,169,82,65,14,28,5,5
220,273,83,65,15,28,5,5
0,304,83,65,16,28,5,5
67,275,82,65,17,28,5,5
438,239,80,65,18,28,5,5
1083,353,77,64,19,28,5,5
1597,354,74,63,20,28,5,5
1709,0,73,63,21,28,5,5
2583,646,70,63,22,28,5,5
4415,2022,69,63,23,28,5,5
6141,3312,68,63,24,28,5,5
5826,4312,67,62,1,29,6,5
6545,4778,66,62,2,29,6,5
6975,5025,66,62,3,29,6,5
7181,5069,66,62,4,29,6,5
7024,4826,65,62,5,29,6,5
6344,4020,65,61,6,29,6,5
4685,2485,65,62,7,29,6,5
3267,1236,67,62,8,29,6,5
2419,727,69,63,9,29,6,5
1799,398,70,63,10,29,6,5
1306,166,73,64,11,29,6,5
964,42,75,64,12,29,6,5
783,7,77,64,13,29,6,5
506,0,79,64,14,29,6,5
320,146,81,65,15,29,6,5
116,281,82,65,16,29,6,5
0,337,80,65,17,29,6,5
252,386,79,65,18,29,6,5
926,611,75,66,19,29,6,5
1551,847,75,64,20,29,6,5
1652,690,73,61,21,29,6,5
2308,1163,71,58,22,29,6,5
3683,2287,69,57,23,29,6,5
5098,3470,66,56,24,29,6,5
5728,2659,65,55,1,30,7,5
6419,3157,63,55,2,30,7,5
6858,3447,62,55,3,30,7,5
7074,3576,61,54,4,30,7,5
7071,3532,60,54,5,30,7,5
6962,3396,60,54,6,30,7,5
6347,2817,60,54,7,30,7,5
5302,1981,64,56,8,30,7,5
4105,1166,67,56,9,30,7,5
3109,695,70,57,10,30,7,5
2329,528,72,57,11,30,7,5
1679,555,72,58,12,30,7,5
1228,667,74,58,13,30,7,5
921,853,76,58,14,30,7,5
615,997,76,58,15,30,7,5
329,997,77,57,16,30,7,5
81,803,76,57,17,30,7,5
0,493,75,56,18,30,7,5
321,341,73,57,19,30,7,5
911,337,71,57,20,30,7,5
1022,0,69,57,21,30,7,5
1522,280,67,57,22,30,7,5
2750,1191,65,57,23,30,7,5
4062,2187,65,57,24,30,7,5
3125,3342,63,57,1,31,1,5
3784,3787,61,57,2,31,1,5
4208,4036,61,57,3,31,1,5
4481,4152,60,56,4,31,1,5
4544,4115,60,56,5,31,1,5
4554,4078,60,56,6,31,1,5
4243,3696,60,57,7,31,1,5
3446,2957,62,58,8,31,1,5
2409,2125,65,60,9,31,1,5
1410,1457,69,61,10,31,1,5
721,1107,74,62,11,31,1,5
247,905,77,63,12,31,1,5
0,841,80,63,13,31,1,5
8,848,82,63,14,31,1,5
268,842,84,62,15,31,1,5
572,715,84,62,16,31,1,5
700,485,83,61,17,31,1,5
641,229,83,62,18,31,1,5
859,227,81,62,19,31,1,5
1191,326,77,61,20,31,1,5
1446,0,75,61,21,31,1,5
2320,325,73,62,22,31,1,5
3561,1256,71,61,23,31,1,5
4675,2288,70,61,24,31,1,5
4954,4893,69,61,1,1,2,6
5348,5384,68,61,2,1,2,6
5554,5675,69,61,3,1,2,6
5562,5809,68,61,4,1,2,6
5253,5747,67,62,5,1,2,6
4332,5612,66,62,6,1,2,6
2714,5118,66,62,7,1,2,6
1401,4301,67,62,8,1,2,6
820,3231,68,62,9,1,2,6
480,2345,69,63,10,1,2,6
201,1786,70,64,11,1,2,6
104,1369,70,64,12,1,2,6
183,1119,71,64,13,1,2,6
239,1083,71,64,14,1,2,6
398,1069,71,64,15,1,2,6
452,936,63,58,16,1,2,6
282,615,59,56,17,1,2,6
0,272,56,52,18,1,2,6
31,278,54,51,19,1,2,6
180,321,54,51,20,1,2,6
361,0,53,50,21,1,2,6
1287,656,52,48,22,1,2,6
2655,2084,51,48,23,1,2,6
3847,3385,51,47,24,1,2,6
4515,7725,50,47,1,2,3,6
4941,8199,50,47,2,2,3,6
5140,8457,49,47,3,2,3,6
5200,8503,49,47,4,2,3,6
4924,8251,49,47,5,2,3,6
4028,7440,49,47,6,2,3,6
2369,5701,49,47,7,2,3,6
1091,4175,49,47,8,2,3,6
589,3381,50,47,9,2,3,6
257,2676,50,47,10,2,3,6
44,2017,50,48,11,2,3,6
0,1640,50,48,12,2,3,6
86,1382,50,48,13,2,3,6
143,926,50,48,14,2,3,6
319,557,50,47,15,2,3,6
365,241,50,48,16,2,3,6
227,0,50,47,17,2,3,6
14,8,50,47,18,2,3,6
36,340,49,46,19,2,3,6
180,685,48,46,20,2,3,6
215,685,48,45,21,2,3,6
966,1580,48,45,22,2,3,6
2356,3373,47,45,23,2,3,6
3618,5024,47,45,24,2,3,6
3943,7241,47,45,1,3,4,6
4384,7901,47,45,2,3,4,6
4597,8303,47,45,3,3,4,6
4644,8475,47,45,4,3,4,6
4335,8267,47,45,5,3,4,6
3554,7502,47,44,6,3,4,6
1901,5817,47,44,7,3,4,6
782,4376,47,44,8,3,4,6
462,3552,47,45,9,3,4,6
323,2811,48,45,10,3,4,6
110,2030,48,45,11,3,4,6
50,1389,49,46,12,3,4,6
106,921,50,46,13,3,4,6
105,435,50,46,14,3,4,6
195,190,50,46,15,3,4,6
224,20,51,46,16,3,4,6
166,0,51,46,17,3,4,6
91,290,51,46,18,3,4,6
183,844,51,46,19,3,4,6
290,1333,51,46,20,3,4,6
0,1548,50,46,21,3,4,6
476,2571,50,46,22,3,4,6
1876,4319,49,46,23,3,4,6
3189,5929,49,46,24,3,4,6
4188,6860,49,46,1,4,5,6
4641,7526,49,45,2,4,5,6
4871,7958,47,45,3,4,5,6
4897,8115,47,44,4,4,5,6
4613,7910,47,44,5,4,5,6
3825,7122,46,43,6,4,5,6
2187,5333,47,44,7,4,5,6
990,3897,48,45,8,4,5,6
574,3188,50,45,9,4,5,6
373,2600,52,45,10,4,5,6
159,2002,56,44,11,4,5,6
41,1463,57,45,12,4,5,6
47,1039,58,45,13,4,5,6
0,532,60,45,14,4,5,6
84,220,61,45,15,4,5,6
118,0,63,46,16,4,5,6
75,67,63,46,17,4,5,6
47,438,63,45,18,4,5,6
187,1083,63,45,19,4,5,6
276,1597,61,46,20,4,5,6
54,1709,57,47,21,4,5,6
517,2583,55,46,22,4,5,6
1899,4415,53,47,23,4,5,6
3217,6141,51,46,24,4,5,6
4482,5826,51,46,1,5,6,6
4982,6545,51,46,2,5,6,6
5238,6975,50,46,3,5,6,6
5289,7181,50,46,4,5,6,6
5019,7024,50,46,5,5,6,6
4279,6344,50,46,6,5,6,6
2684,4685,50,46,7,5,6,6
1424,3267,51,46,8,5,6,6
926,2419,53,44,9,5,6,6
633,1799,55,44,10,5,6,6
341,1306,57,45,11,5,6,6
184,964,58,46,12,5,6,6
126,783,60,46,13,5,6,6
0,506,62,46,14,5,6,6
8,320,63,47,15,5,6,6
62,116,63,47,16,5,6,6
117,0,64,48,17,5,6,6
226,252,64,48,18,5,6,6
501,926,63,47,19,5,6,6
735,1551,62,48,20,5,6,6
586,1652,60,48,21,5,6,6
993,2308,57,48,22,5,6,6
2115,3683,55,47,23,5,6,6
3310,5098,54,47,24,5,6,6
2890,5728,53,46,1,6,7,6
3426,6419,52,46,2,6,7,6
3733,6858,52,46,3,6,7,6
3877,7074,52,46,4,6,7,6
3838,7071,51,46,5,6,7,6
3660,6962,51,46,6,6,7,6
3096,6347,51,47,7,6,7,6
2153,5302,53,48,8,6,7,6
1147,4105,55,48,9,6,7,6
466,3109,57,48,10,6,7,6
114,2329,60,49,11,6,7,6
0,1679,62,49,12,6,7,6
64,1228,64,50,13,6,7,6
214,921,65,50,14,6,7,6
344,615,67,51,15,6,7,6
375,329,68,52,16,6,7,6
267,81,68,53,17,6,7,6
111,0,68,54,18,6,7,6
124,321,68,54,19,6,7,6
272,911,66,54,20,6,7,6
156,1022,64,54,21,6,7,6
387,1522,63,53,22,6,7,6
1363,2750,61,54,23,6,7,6
2442,4062,60,53,24,6,7,6
3522,3125,59,53,1,7,1,6
4063,3784,59,52,2,7,1,6
4373,4208,58,52,3,7,1,6
4537,4481,58,52,4,7,1,6
4547,4544,57,51,5,7,1,6
4564,4554,57,52,6,7,1,6
4166,4243,57,52,7,7,1,6
3412,3446,57,53,8,7,1,6
2523,2409,59,54,9,7,1,6
1815,1410,62,55,10,7,1,6
1425,721,65,55,11,7,1,6
1200,247,68,55,12,7,1,6
1087,0,69,54,13,7,1,6
1099,8,70,52,14,7,1,6
1091,268,72,50,15,7,1,6
997,572,72,47,16,7,1,6
711,700,71,44,17,7,1,6
331,641,70,45,18,7,1,6
187,859,70,43,19,7,1,6
206,1191,68,40,20,7,1,6
0,1446,65,42,21,7,1,6
442,2320,63,42,22,7,1,6
1674,3561,61,42,23,7,1,6
2848,4675,59,43,24,7,1,6
5775,4954,57,40,1,8,2,6
6187,5348,55,41,2,8,2,6
6386,5554,54,39,3,8,2,6
6375,5562,52,38,4,8,2,6
6054,5253,51,37,5,8,2,6
5206,4332,50,37,6,8,2,6
3556,2714,50,37,7,8,2,6
2234,1401,54,38,8,8,2,6
1566,820,57,39,9,8,2,6
1111,480,60,38,10,8,2,6
728,201,62,39,11,8,2,6
493,104,64,39,12,8,2,6
419,183,66,40,13,8,2,6
346,239,68,41,14,8,2,6
329,398,68,40,15,8,2,6
231,452,69,41,16,8,2,6
77,282,70,42,17,8,2,6
0,0,69,43,18,8,2,6
209,31,68,43,19,8,2,6
381,180,67,44,20,8,2,6
305,361,65,43,21,8,2,6
1025,1287,62,42,22,8,2,6
2461,2655,60,43,23,8,2,6
3806,3847,58,43,24,8,2,6
6023,4515,58,45,1,9,3,6
6539,4941,57,46,2,9,3,6
6801,5140,56,46,3,9,3,6
6856,5200,56,47,4,9,3,6
6576,4924,56,47,5,9,3,6
5693,4028,57,47,6,9,3,6
3940,2369,57,48,7,9,3,6
2505,1091,59,48,8,9,3,6
1837,589,60,49,9,9,3,6
1396,257,62,50,10,9,3,6
967,44,63,52,11,9,3,6
692,0,65,53,12,9,3,6
549,86,66,55,13,9,3,6
373,143,68,56,14,9,3,6
476,319,69,57,15,9,3,6
298,365,73,58,16,9,3,6
50,227,74,58,17,9,3,6
0,14,73,58,18,9,3,6
278,36,72,57,19,9,3,6
656,180,71,57,20,9,3,6
855,215,69,57,21,9,3,6
1529,966,68,57,22,9,3,6
3083,2356,67,57,23,9,3,6
4590,3618,66,58,24,9,3,6
6491,3943,65,58,1,10,4,6
7101,4384,64,59,2,10,4,6
7492,4597,64,59,3,10,4,6
7617,4644,64,60,4,10,4,6
7426,4335,64,60,5,10,4,6
6713,3554,64,61,6,10,4,6
5005,1901,64,61,7,10,4,6
3568,782,65,61,8,10,4,6
2820,462,65,61,9,10,4,6
2266,323,66,62,10,10,4,6
1730,110,68,62,11,10,4,6
1371,50,70,64,12,10,4,6
1107,106,71,64,13,10,4,6
761,105,72,64,14,10,4,6
502,195,72,64,15,10,4,6
244,224,74,64,16,10,4,6
0,166,75,64,17,10,4,6
15,91,73,65,18,10,4,6
408,183,70,63,19,10,4,6
867,290,70,63,20,10,4,6
893,0,68,62,21,10,4,6
1531,476,66,61,22,10,4,6
3193,1876,65,60,23,10,4,6
4825,3189,64,60,24,10,4,6
8155,4188,64,59,1,11,5,6
8810,4641,63,58,2,11,5,6
9153,4871,63,57,3,11,5,6
9254,4897,61,56,4,11,5,6
9000,4613,60,56,5,11,5,6
8243,3825,60,55,6,11,5,6
6465,2187,60,55,7,11,5,6
4971,990,62,56,8,11,5,6
4171,574,66,56,9,11,5,6
3538,373,69,57,10,11,5,6
2753,159,72,56,11,11,5,6
2026,41,74,55,12,11,5,6
1496,47,76,53,13,11,5,6
881,0,78,53,14,11,5,6
515,84,79,52,15,11,5,6
233,118,81,53,16,11,5,6
0,75,81,53,17,11,5,6
103,47,80,54,18,11,5,6
572,187,79,54,19,11,5,6
1061,276,77,55,20,11,5,6
1257,54,75,56,21,11,5,6
2046,517,72,57,22,11,5,6
3901,1899,69,58,23,11,5,6
5732,3217,68,57,24,11,5,6
6554,4482,67,57,1,12,6,6
7404,4982,67,58,2,12,6,6
7940,5238,66,57,3,12,6,6
8205,5289,66,58,4,12,6,6
8094,5019,67,58,5,12,6,6
7459,4279,67,58,6,12,6,6
5844,2684,67,59,7,12,6,6
4446,1424,68,60,8,12,6,6
3601,926,70,60,9,12,6,6
2855,633,72,61,10,12,6,6
2124,341,76,63,11,12,6,6
1480,184,79,63,12,12,6,6
1091,126,81,63,13,12,6,6
531,0,84,63,14,12,6,6
203,8,84,62,15,12,6,6
35,62,86,62,16,12,6,6
0,117,85,61,17,12,6,6
335,226,85,59,18,12,6,6
1055,501,84,58,19,12,6,6
1772,735,83,57,20,12,6,6
1899,586,79,56,21,12,6,6
2412,993,76,56,22,12,6,6
3706,2115,75,56,23,12,6,6
5137,3310,73,54,24,12,6,6
4250,2890,72,54,1,13,7,6
4969,3426,70,53,2,13,7,6
5417,3733,69,53,3,13,7,6
5706,3877,68,53,4,13,7,6
5776,3838,67,53,5,13,7,6
5732,3660,66,53,6,13,7,6
5095,3096,66,54,7,13,7,6
3988,2153,68,54,8,13,7,6
2898,1147,71,55,9,13,7,6
2147,466,73,54,10,13,7,6
1615,114,75,55,11,13,7,6
1243,0,76,56,12,13,7,6
1025,64,78,55,13,13,7,6
901,214,80,55,14,13,7,6
707,344,80,56,15,13,7,6
444,375,80,58,16,13,7,6
135,267,81,58,17,13,7,6
0,111,78,59,18,13,7,6
244,124,76,61,19,13,7,6
832,272,75,61,20,13,7,6
1178,156,74,62,21,13,7,6
1621,387,72,63,22,13,7,6
2890,1363,73,65,23,13,7,6
4289,2442,73,65,24,13,7,6
4344,3522,72,66,1,14,1,6
5084,4063,72,65,2,14,1,6
5577,4373,70,66,3,14,1,6
5882,4537,70,66,4,14,1,6
6002,4547,70,65,5,14,1,6
6118,4564,70,65,6,14,1,6
5702,4166,70,65,7,14,1,6
4836,3412,70,63,8,14,1,6
3720,2523,70,61,9,14,1,6
2686,1815,71,59,10,14,1,6
1952,1425,73,58,11,14,1,6
1438,1200,74,56,12,14,1,6
1078,1087,75,56,13,14,1,6
894,1099,77,55,14,14,1,6
715,1091,78,54,15,14,1,6
466,997,80,53,16,14,1,6
201,711,81,53,17,14,1,6
0,331,81,54,18,14,1,6
146,187,82,52,19,14,1,6
596,206,82,52,20,14,1,6
603,0,76,55,21,14,1,6
1208,442,71,55,22,14,1,6
2669,1674,70,54,23,14,1,6
4060,2848,68,55,24,14,1,6
4295,5775,68,54,1,15,2,6
4891,6187,66,55,2,15,2,6
5221,6386,65,55,3,15,2,6
5316,6375,65,55,4,15,2,6
5053,6054,64,55,5,15,2,6
4201,5206,63,55,6,15,2,6
2682,3556,64,55,7,15,2,6
1386,2234,66,56,8,15,2,6
738,1566,69,56,9,15,2,6
383,1111,73,56,10,15,2,6
84,728,75,54,11,15,2,6
0,493,76,52,12,15,2,6
74,419,77,50,13,15,2,6
122,346,78,51,14,15,2,6
313,329,78,51,15,15,2,6
459,231,78,51,16,15,2,6
432,77,78,51,17,15,2,6
378,0,77,52,18,15,2,6
531,209,76,53,19,15,2,6
736,381,74,53,20,15,2,6
892,305,71,54,21,15,2,6
1671,1025,69,53,22,15,2,6
3009,2461,67,52,23,15,2,6
4249,3806,65,52,24,15,2,6
5879,6023,64,52,1,16,3,6
6364,6539,64,52,2,16,3,6
6570,6801,63,51,3,16,3,6
6626,6856,62,53,4,16,3,6
6356,6576,61,54,5,16,3,6
5609,5693,60,55,6,16,3,6
4016,3940,60,55,7,16,3,6
2658,2505,59,55,8,16,3,6
1982,1837,59,56,9,16,3,6
1549,1396,59,56,10,16,3,6
1142,967,59,55,11,16,3,6
872,692,59,56,12,16,3,6
659,549,59,56,13,16,3,6
346,373,60,56,14,16,3,6
281,476,60,57,15,16,3,6
280,298,60,57,16,16,3,6
113,50,60,57,17,16,3,6
0,0,60,57,18,16,3,6
114,278,60,57,19,16,3,6
271,656,59,56,20,16,3,6
295,855,59,56,21,16,3,6
773,1529,58,57,22,16,3,6
2271,3083,59,56,23,16,3,6
3749,4590,59,56,24,16,3,6
4525,6491,58,56,1,17,4,6
5169,7101,58,56,2,17,4,6
5561,7492,58,56,3,17,4,6
5755,7617,58,56,4,17,4,6
5626,7426,58,56,5,17,4,6
5003,6713,58,56,6,17,4,6
3345,5005,58,56,7,17,4,6
1948,3568,59,56,8,17,4,6
1278,2820,60,57,9,17,4,6
930,2266,61,58,10,17,4,6
654,1730,62,58,11,17,4,6
460,1371,64,59,12,17,4,6
426,1107,65,60,13,17,4,6
228,761,68,62,14,17,4,6
151,502,68,63,15,17,4,6
38,244,68,63,16,17,4,6
0,0,69,64,17,17,4,6
166,15,71,64,18,17,4,6
561,408,71,65,19,17,4,6
907,867,71,66,20,17,4,6
898,893,71,65,21,17,4,6
1446,1531,68,64,22,17,4,6
2942,3193,69,65,23,17,4,6
4369,4825,68,64,24,17,4,6
5429,8155,68,63,1,18,5,6
6011,8810,67,61,2,18,5,6
6323,9153,66,60,3,18,5,6
6439,9254,65,59,4,18,5,6
6233,9000,64,57,5,18,5,6
5558,8243,62,54,6,18,5,6
4017,6465,60,55,7,18,5,6
2706,4971,64,55,8,18,5,6
1984,4171,66,54,9,18,5,6
1478,3538,67,50,10,18,5,6
1056,2753,67,48,11,18,5,6
739,2026,69,47,12,18,5,6
569,1496,69,47,13,18,5,6
326,881,70,48,14,18,5,6
147,515,71,46,15,18,5,6
35,233,71,46,16,18,5,6
0,0,71,45,17,18,5,6
108,103,71,46,18,18,5,6
484,572,71,47,19,18,5,6
798,1061,69,49,20,18,5,6
793,1257,67,51,21,18,5,6
1298,2046,64,52,22,18,5,6
2663,3901,62,51,23,18,5,6
4043,5732,61,50,24,18,5,6
6894,6554,59,49,1,19,6,6
7464,7404,58,48,2,19,6,6
7760,7940,57,49,3,19,6,6
7857,8205,56,49,4,19,6,6
7608,8094,56,49,5,19,6,6
6865,7459,56,48,6,19,6,6
5305,5844,57,49,7,19,6,6
3873,4446,58,50,8,19,6,6
2973,3601,61,51,9,19,6,6
2228,2855,64,50,10,19,6,6
1521,2124,67,50,11,19,6,6
935,1480,69,51,12,19,6,6
594,1091,70,53,13,19,6,6
294,531,71,53,14,19,6,6
98,203,72,53,15,19,6,6
0,35,72,54,16,19,6,6
53,0,72,55,17,19,6,6
294,335,72,55,18,19,6,6
834,1055,72,55,19,19,6,6
1486,1772,70,55,20,19,6,6
1883,1899,69,55,21,19,6,6
2394,2412,66,54,22,19,6,6
3770,3706,65,55,23,19,6,6
5300,5137,65,55,24,19,6,6
2466,4250,64,56,1,20,7,6
3258,4969,63,56,2,20,7,6
3765,5417,63,55,3,20,7,6
4049,5706,63,56,4,20,7,6
4157,5776,63,58,5,20,7,6
4132,5732,63,58,6,20,7,6
3545,5095,63,60,7,20,7,6
2540,3988,64,60,8,20,7,6
1501,2898,65,61,9,20,7,6
735,2147,68,62,10,20,7,6
301,1615,72,64,11,20,7,6
72,1243,75,63,12,20,7,6
0,1025,77,62,13,20,7,6
28,901,78,61,14,20,7,6
117,707,80,59,15,20,7,6
178,444,81,57,16,20,7,6
177,135,79,57,17,20,7,6
173,0,78,56,18,20,7,6
312,244,77,55,19,20,7,6
431,832,75,54,20,20,7,6
320,1178,73,54,21,20,7,6
613,1621,70,54,22,20,7,6
1469,2890,68,52,23,20,7,6
2472,4289,66,49,24,20,7,6
5680,4344,64,47,1,21,1,6
6187,5084,62,46,2,21,1,6
6480,5577,60,45,3,21,1,6
6596,5882,58,44,4,21,1,6
6570,6002,57,44,5,21,1,6
6438,6118,56,44,6,21,1,6
6051,5702,57,45,7,21,1,6
5207,4836,59,46,8,21,1,6
4106,3720,62,46,9,21,1,6
3108,2686,64,47,10,21,1,6
2380,1952,66,49,11,21,1,6
1885,1438,68,51,12,21,1,6
1646,1078,69,53,13,21,1,6
1554,894,70,54,14,21,1,6
1423,715,69,55,15,21,1,6
1090,466,69,56,16,21,1,6
611,201,69,54,17,21,1,6
105,0,68,55,18,21,1,6
0,146,67,54,19,21,1,6
212,596,65,54,20,21,1,6
259,603,64,55,21,21,1,6
574,1208,63,56,22,21,1,6
1925,2669,63,57,23,21,1,6
3364,4060,63,58,24,21,1,6
7710,4295,63,59,1,22,2,6
8355,4891,62,60,2,22,2,6
8773,5221,62,60,3,22,2,6
8890,5316,62,61,4,22,2,6
8670,5053,63,62,5,22,2,6
7946,4201,64,62,6,22,2,6
6347,2682,63,62,7,22,2,6
4743,1386,63,62,8,22,2,6
3607,738,64,63,9,22,2,6
2753,383,65,63,10,22,2,6
2053,84,66,65,11,22,2,6
1501,0,68,66,12,22,2,6
1149,74,69,67,13,22,2,6
737,122,71,68,14,22,2,6
494,313,74,68,15,22,2,6
233,459,76,68,16,22,2,6
0,432,78,69,17,22,2,6
13,378,79,67,18,22,2,6
325,531,79,67,19,22,2,6
920,736,77,67,20,22,2,6
1359,892,73,67,21,22,2,6
2119,1671,72,66,22,22,2,6
3968,3009,70,65,23,22,2,6
5736,4249,69,65,24,22,2,6
7915,5879,69,65,1,23,3,6
8706,6364,68,64,2,23,3,6
9239,6570,67,63,3,23,3,6
9405,6626,67,63,4,23,3,6
9240,6356,66,62,5,23,3,6
8567,5609,65,62,6,23,3,6
6991,4016,66,62,7,23,3,6
5359,2658,68,62,8,23,3,6
4242,1982,70,62,9,23,3,6
3322,1549,72,61,10,23,3,6
2329,1142,73,61,11,23,3,6
1601,872,75,61,12,23,3,6
1380,659,77,60,13,23,3,6
942,346,77,60,14,23,3,6
411,281,77,59,15,23,3,6
0,280,79,59,16,23,3,6
56,113,80,59,17,23,3,6
412,0,79,59,18,23,3,6
915,114,80,60,19,23,3,6
1465,271,79,60,20,23,3,6
1874,295,75,60,21,23,3,6
2651,773,72,61,22,23,3,6
4360,2271,70,61,23,23,3,6
6146,3749,68,61,24,23,3,6
6039,4525,67,60,1,24,4,6
6892,5169,65,60,2,24,4,6
7457,5561,64,60,3,24,4,6
7794,5755,64,60,4,24,4,6
7762,5626,65,61,5,24,4,6
7226,5003,64,60,6,24,4,6
5628,3345,65,61,7,24,4,6
4075,1948,67,63,8,24,4,6
3150,1278,69,63,9,24,4,6
2501,930,72,65,10,24,4,6
1881,654,76,67,11,24,4,6
1455,460,78,68,12,24,4,6
1158,426,77,69,13,24,4,6
827,228,80,69,14,24,4,6
523,151,81,68,15,24,4,6
224,38,84,69,16,24,4,6
0,0,82,68,17,24,4,6
54,166,83,69,18,24,4,6
526,561,79,70,19,24,4,6
1193,907,79,68,20,24,4,6
1649,898,77,67,21,24,4,6
2259,1446,74,67,22,24,4,6
3921,2942,72,66,23,24,4,6
5614,4369,73,64,24,24,4,6
5952,5429,71,60,1,25,5,6
6716,6011,69,59,2,25,5,6
7205,6323,67,58,3,25,5,6
7434,6439,66,57,4,25,5,6
7336,6233,65,56,5,25,5,6
6811,5558,64,56,6,25,5,6
5334,4017,64,56,7,25,5,6
3810,2706,66,57,8,25,5,6
2838,1984,69,57,9,25,5,6
2124,1478,71,57,10,25,5,6
1470,1056,73,57,11,25,5,6
959,739,74,57,12,25,5,6
613,569,77,56,13,25,5,6
216,326,78,54,14,25,5,6
20,147,80,54,15,25,5,6
0,35,81,53,16,25,5,6
70,0,81,53,17,25,5,6
294,108,81,51,18,25,5,6
768,484,80,51,19,25,5,6
1179,798,79,51,20,25,5,6
1282,793,76,52,21,25,5,6
1809,1298,72,53,22,25,5,6
3277,2663,71,52,23,25,5,6
4780,4043,69,52,24,25,5,6
4394,6894,68,52,1,26,6,6
5074,7464,66,53,2,26,6,6
5488,7760,64,53,3,26,6,6
5672,7857,62,52,4,26,6,6
5546,7608,63,52,5,26,6,6
4998,6865,60,52,6,26,6,6
3734,5305,61,52,7,26,6,6
2472,3873,65,53,8,26,6,6
1725,2973,68,52,9,26,6,6
1230,2228,71,53,10,26,6,6
867,1521,73,53,11,26,6,6
630,935,74,54,12,26,6,6
477,594,76,54,13,26,6,6
227,294,78,54,14,26,6,6
115,98,78,53,15,26,6,6
72,0,79,53,16,26,6,6
0,53,78,54,17,26,6,6
128,294,77,55,18,26,6,6
566,834,77,55,19,26,6,6
1162,1486,76,55,20,26,6,6
1526,1883,74,56,21,26,6,6
1943,2394,72,57,22,26,6,6
3144,3770,69,59,23,26,6,6
4500,5300,69,58,24,26,6,6
2792,2466,69,59,1,27,7,6
3452,3258,67,58,2,27,7,6
3864,3765,67,59,3,27,7,6
4086,4049,67,58,4,27,7,6
4120,4157,66,56,5,27,7,6
4069,4132,64,54,6,27,7,6
3483,3545,63,53,7,27,7,6
2479,2540,63,53,8,27,7,6
1498,1501,63,53,9,27,7,6
746,735,64,53,10,27,7,6
292,301,64,54,11,27,7,6
57,72,66,55,12,27,7,6
0,0,68,54,13,27,7,6
112,28,70,54,14,27,7,6
241,117,72,54,15,27,7,6
365,178,73,54,16,27,7,6
381,177,73,54,17,27,7,6
351,173,72,53,18,27,7,6
429,312,72,52,19,27,7,6
526,431,71,52,20,27,7,6
429,320,69,53,21,27,7,6
839,613,65,54,22,27,7,6
1735,1469,63,53,23,27,7,6
2757,2472,62,54,24,27,7,6
3039,5680,62,53,1,28,1,6
3551,6187,60,51,2,28,1,6
3829,6480,59,51,3,28,1,6
3997,6596,59,51,4,28,1,6
4009,6570,57,51,5,28,1,6
3902,6438,57,52,6,28,1,6
3604,6051,57,53,7,28,1,6
2905,5207,60,54,8,28,1,6
1960,4106,62,55,9,28,1,6
1065,3108,64,55,10,28,1,6
446,2380,66,54,11,28,1,6
113,1885,68,55,12,28,1,6
23,1646,69,55,13,28,1,6
124,1554,70,54,14,28,1,6
295,1423,70,53,15,28,1,6
359,1090,69,53,16,28,1,6
204,611,69,53,17,28,1,6
0,105,67,54,18,28,1,6
16,0,66,54,19,28,1,6
152,212,64,55,20,28,1,6
