Seasonal,T48Seasonal,T24Dry,T24Dew,Hour,Date,WeekDay,Month
4482,3943,51,46,1,5,6,6
4982,4384,51,46,2,5,6,6
5238,4597,50,46,3,5,6,6
5289,4644,50,46,4,5,6,6
5019,4335,50,46,5,5,6,6
4279,3554,50,46,6,5,6,6
2684,1901,50,46,7,5,6,6
1424,782,51,46,8,5,6,6
926,462,53,44,9,5,6,6
633,323,55,44,10,5,6,6
341,110,57,45,11,5,6,6
184,50,58,46,12,5,6,6
126,106,60,46,13,5,6,6
0,105,62,46,14,5,6,6
8,195,63,47,15,5,6,6
62,224,63,47,16,5,6,6
117,166,64,48,17,5,6,6
226,91,64,48,18,5,6,6
501,183,63,47,19,5,6,6
735,290,62,48,20,5,6,6
586,0,60,48,21,5,6,6
993,476,57,48,22,5,6,6
2115,1876,55,47,23,5,6,6
3310,3189,54,47,24,5,6,6
2890,4188,53,46,1,6,7,6
3426,4641,52,46,2,6,7,6
3733,4871,52,46,3,6,7,6
3877,4897,52,46,4,6,7,6
3838,4613,51,46,5,6,7,6
3660,3825,51,46,6,6,7,6
3096,2187,51,47,7,6,7,6
2153,990,53,48,8,6,7,6
1147,574,55,48,9,6,7,6
466,373,57,48,10,6,7,6
114,159,60,49,11,6,7,6
0,41,62,49,12,6,7,6
64,47,64,50,13,6,7,6
214,0,65,50,14,6,7,6
344,84,67,51,15,6,7,6
375,118,68,52,16,6,7,6
267,75,68,53,17,6,7,6
111,47,68,54,18,6,7,6
124,187,68,54,19,6,7,6
272,276,66,54,20,6,7,6
156,54,64,54,21,6,7,6
387,517,63,53,22,6,7,6
1363,1899,61,54,23,6,7,6
2442,3217,60,53,24,6,7,6
3522,4482,59,53,1,7,1,6
4063,4982,59,52,2,7,1,6
4373,5238,58,52,3,7,1,6
4537,5289,58,52,4,7,1,6
4547,5019,57,51,5,7,1,6
4564,4279,57,52,6,7,1,6
4166,2684,57,52,7,7,1,6
3412,1424,57,53,8,7,1,6
2523,926,59,54,9,7,1,6
1815,633,62,55,10,7,1,6
1425,341,65,55,11,7,1,6
1200,184,68,55,12,7,1,6
1087,126,69,54,13,7,1,6
1099,0,70,52,14,7,1,6
1091,8,72,50,15,7,1,6
997,62,72,47,16,7,1,6
711,117,71,44,17,7,1,6
331,226,70,45,18,7,1,6
187,501,70,43,19,7,1,6
206,735,68,40,20,7,1,6
0,586,65,42,21,7,1,6
442,993,63,42,22,7,1,6
1674,2115,61,42,23,7,1,6
2848,3310,59,43,24,7,1,6
5775,2890,57,40,1,8,2,6
6187,3426,55,41,2,8,2,6
6386,3733,54,39,3,8,2,6
6375,3877,52,38,4,8,2,6
6054,3838,51,37,5,8,2,6
5206,3660,50,37,6,8,2,6
3556,3096,50,37,7,8,2,6
2234,2153,54,38,8,8,2,6
1566,1147,57,39,9,8,2,6
1111,466,60,38,10,8,2,6
728,114,62,39,11,8,2,6
493,0,64,39,12,8,2,6
419,64,66,40,13,8,2,6
346,214,68,41,14,8,2,6
329,344,68,40,15,8,2,6
231,375,69,41,16,8,2,6
77,267,70,42,17,8,2,6
0,111,69,43,18,8,2,6
209,124,68,43,19,8,2,6
381,272,67,44,20,8,2,6
305,156,65,43,21,8,2,6
1025,387,62,42,22,8,2,6
2461,1363,60,43,23,8,2,6
3806,2442,58,43,24,8,2,6
6023,3522,58,45,1,9,3,6
6539,4063,57,46,2,9,3,6
6801,4373,56,46,3,9,3,6
6856,4537,56,47,4,9,3,6
6576,4547,56,47,5,9,3,6
5693,4564,57,47,6,9,3,6
3940,4166,57,48,7,9,3,6
2505,3412,59,48,8,9,3,6
1837,2523,60,49,9,9,3,6
1396,1815,62,50,10,9,3,6
967,1425,63,52,11,9,3,6
692,1200,65,53,12,9,3,6
549,1087,66,55,13,9,3,6
373,1099,68,56,14,9,3,6
476,1091,69,57,15,9,3,6
298,997,73,58,16,9,3,6
50,711,74,58,17,9,3,6
0,331,73,58,18,9,3,6
278,187,72,57,19,9,3,6
656,206,71,57,20,9,3,6
855,0,69,57,21,9,3,6
1529,442,68,57,22,9,3,6
3083,1674,67,57,23,9,3,6
4590,2848,66,58,24,9,3,6
6491,5775,65,58,1,10,4,6
7101,6187,64,59,2,10,4,6
7492,6386,64,59,3,10,4,6
7617,6375,64,60,4,10,4,6
7426,6054,64,60,5,10,4,6
6713,5206,64,61,6,10,4,6
5005,3556,64,61,7,10,4,6
3568,2234,65,61,8,10,4,6
2820,1566,65,61,9,10,4,6
2266,1111,66,62,10,10,4,6
1730,728,68,62,11,10,4,6
1371,493,70,64,12,10,4,6
1107,419,71,64,13,10,4,6
761,346,72,64,14,10,4,6
502,329,72,64,15,10,4,6
244,231,74,64,16,10,4,6
0,77,75,64,17,10,4,6
15,0,73,65,18,10,4,6
408,209,70,63,19,10,4,6
867,381,70,63,20,10,4,6
893,305,68,62,21,10,4,6
1531,1025,66,61,22,10,4,6
3193,2461,65,60,23,10,4,6
4825,3806,64,60,24,10,4,6
8155,6023,64,59,1,11,5,6
8810,6539,63,58,2,11,5,6
9153,6801,63,57,3,11,5,6
9254,6856,61,56,4,11,5,6
9000,6576,60,56,5,11,5,6
8243,5693,60,55,6,11,5,6
6465,3940,60,55,7,11,5,6
4971,2505,62,56,8,11,5,6
4171,1837,66,56,9,11,5,6
3538,1396,69,57,10,11,5,6
2753,967,72,56,11,11,5,6
2026,692,74,55,12,11,5,6
1496,549,76,53,13,11,5,6
881,373,78,53,14,11,5,6
515,476,79,52,15,11,5,6
233,298,81,53,16,11,5,6
0,50,81,53,17,11,5,6
103,0,80,54,18,11,5,6
572,278,79,54,19,11,5,6
1061,656,77,55,20,11,5,6
1257,855,75,56,21,11,5,6
2046,1529,72,57,22,11,5,6
3901,3083,69,58,23,11,5,6
5732,4590,68,57,24,11,5,6
6554,6491,67,57,1,12,6,6
7404,7101,67,58,2,12,6,6
7940,7492,66,57,3,12,6,6
8205,7617,66,58,4,12,6,6
8094,7426,67,58,5,12,6,6
7459,6713,67,58,6,12,6,6
5844,5005,67,59,7,12,6,6
4446,3568,68,60,8,12,6,6
3601,2820,70,60,9,12,6,6
2855,2266,72,61,10,12,6,6
2124,1730,76,63,11,12,6,6
1480,1371,79,63,12,12,6,6
1091,1107,81,63,13,12,6,6
531,761,84,63,14,12,6,6
203,502,84,62,15,12,6,6
35,244,86,62,16,12,6,6
0,0,85,61,17,12,6,6
335,15,85,59,18,12,6,6
1055,408,84,58,19,12,6,6
1772,867,83,57,20,12,6,6
1899,893,79,56,21,12,6,6
2412,1531,76,56,22,12,6,6
3706,3193,75,56,23,12,6,6
5137,4825,73,54,24,12,6,6
4250,8155,72,54,1,13,7,6
4969,8810,70,53,2,13,7,6
5417,9153,69,53,3,13,7,6
5706,9254,68,53,4,13,7,6
5776,9000,67,53,5,13,7,6
5732,8243,66,53,6,13,7,6
5095,6465,66,54,7,13,7,6
3988,4971,68,54,8,13,7,6
2898,4171,71,55,9,13,7,6
2147,3538,73,54,10,13,7,6
1615,2753,75,55,11,13,7,6
1243,2026,76,56,12,13,7,6
1025,1496,78,55,13,13,7,6
901,881,80,55,14,13,7,6
707,515,80,56,15,13,7,6
444,233,80,58,16,13,7,6
135,0,81,58,17,13,7,6
0,103,78,59,18,13,7,6
244,572,76,61,19,13,7,6
832,1061,75,61,20,13,7,6
1178,1257,74,62,21,13,7,6
1621,2046,72,63,22,13,7,6
2890,3901,73,65,23,13,7,6
4289,5732,73,65,24,13,7,6
4344,6554,72,66,1,14,1,6
5084,7404,72,65,2,14,1,6
5577,7940,70,66,3,14,1,6
5882,8205,70,66,4,14,1,6
6002,8094,70,65,5,14,1,6
6118,7459,70,65,6,14,1,6
5702,5844,70,65,7,14,1,6
4836,4446,70,63,8,14,1,6
3720,3601,70,61,9,14,1,6
2686,2855,71,59,10,14,1,6
1952,2124,73,58,11,14,1,6
1438,1480,74,56,12,14,1,6
1078,1091,75,56,13,14,1,6
894,531,77,55,14,14,1,6
715,203,78,54,15,14,1,6
466,35,80,53,16,14,1,6
201,0,81,53,17,14,1,6
0,335,81,54,18,14,1,6
146,1055,82,52,19,14,1,6
596,1772,82,52,20,14,1,6
603,1899,76,55,21,14,1,6
1208,2412,71,55,22,14,1,6
2669,3706,70,54,23,14,1,6
4060,5137,68,55,24,14,1,6
4295,4250,68,54,1,15,2,6
4891,4969,66,55,2,15,2,6
5221,5417,65,55,3,15,2,6
5316,5706,65,55,4,15,2,6
5053,5776,64,55,5,15,2,6
4201,5732,63,55,6,15,2,6
2682,5095,64,55,7,15,2,6
1386,3988,66,56,8,15,2,6
738,2898,69,56,9,15,2,6
383,2147,73,56,10,15,2,6
84,1615,75,54,11,15,2,6
0,1243,76,52,12,15,2,6
74,1025,77,50,13,15,2,6
122,901,78,51,14,15,2,6
313,707,78,51,15,15,2,6
459,444,78,51,16,15,2,6
432,135,78,51,17,15,2,6
378,0,77,52,18,15,2,6
531,244,76,53,19,15,2,6
736,832,74,53,20,15,2,6
892,1178,71,54,21,15,2,6
1671,1621,69,53,22,15,2,6
3009,2890,67,52,23,15,2,6
4249,4289,65,52,24,15,2,6
5879,4344,64,52,1,16,3,6
6364,5084,64,52,2,16,3,6
6570,5577,63,51,3,16,3,6
6626,5882,62,53,4,16,3,6
6356,6002,61,54,5,16,3,6
5609,6118,60,55,6,16,3,6
4016,5702,60,55,7,16,3,6
2658,4836,59,55,8,16,3,6
1982,3720,59,56,9,16,3,6
1549,2686,59,56,10,16,3,6
1142,1952,59,55,11,16,3,6
872,1438,59,56,12,16,3,6
659,1078,59,56,13,16,3,6
346,894,60,56,14,16,3,6
281,715,60,57,15,16,3,6
280,466,60,57,16,16,3,6
113,201,60,57,17,16,3,6
0,0,60,57,18,16,3,6
114,146,60,57,19,16,3,6
271,596,59,56,20,16,3,6
295,603,59,56,21,16,3,6
773,1208,58,57,22,16,3,6
2271,2669,59,56,23,16,3,6
3749,4060,59,56,24,16,3,6
4525,4295,58,56,1,17,4,6
5169,4891,58,56,2,17,4,6
5561,5221,58,56,3,17,4,6
5755,5316,58,56,4,17,4,6
5626,5053,58,56,5,17,4,6
5003,4201,58,56,6,17,4,6
3345,2682,58,56,7,17,4,6
1948,1386,59,56,8,17,4,6
1278,738,60,57,9,17,4,6
930,383,61,58,10,17,4,6
654,84,62,58,11,17,4,6
460,0,64,59,12,17,4,6
426,74,65,60,13,17,4,6
228,122,68,62,14,17,4,6
151,313,68,63,15,17,4,6
38,459,68,63,16,17,4,6
0,432,69,64,17,17,4,6
166,378,71,64,18,17,4,6
561,531,71,65,19,17,4,6
907,736,71,66,20,17,4,6
898,892,71,65,21,17,4,6
1446,1671,68,64,22,17,4,6
2942,3009,69,65,23,17,4,6
4369,4249,68,64,24,17,4,6
5429,5879,68,63,1,18,5,6
6011,6364,67,61,2,18,5,6
6323,6570,66,60,3,18,5,6
6439,6626,65,59,4,18,5,6
6233,6356,64,57,5,18,5,6
5558,5609,62,54,6,18,5,6
4017,4016,60,55,7,18,5,6
2706,2658,64,55,8,18,5,6
1984,1982,66,54,9,18,5,6
1478,1549,67,50,10,18,5,6
1056,1142,67,48,11,18,5,6
739,872,69,47,12,18,5,6
569,659,69,47,13,18,5,6
326,346,70,48,14,18,5,6
147,281,71,46,15,18,5,6
35,280,71,46,16,18,5,6
0,113,71,45,17,18,5,6
108,0,71,46,18,18,5,6
484,114,71,47,19,18,5,6
798,271,69,49,20,18,5,6
793,295,67,51,21,18,5,6
1298,773,64,52,22,18,5,6
2663,2271,62,51,23,18,5,6
4043,3749,61,50,24,18,5,6
6894,4525,59,49,1,19,6,6
7464,5169,58,48,2,19,6,6
7760,5561,57,49,3,19,6,6
7857,5755,56,49,4,19,6,6
7608,5626,56,49,5,19,6,6
6865,5003,56,48,6,19,6,6
5305,3345,57,49,7,19,6,6
3873,1948,58,50,8,19,6,6
2973,1278,61,51,9,19,6,6
2228,930,64,50,10,19,6,6
1521,654,67,50,11,19,6,6
935,460,69,51,12,19,6,6
594,426,70,53,13,19,6,6
294,228,71,53,14,19,6,6
98,151,72,53,15,19,6,6
0,38,72,54,16,19,6,6
53,0,72,55,17,19,6,6
294,166,72,55,18,19,6,6
834,561,72,55,19,19,6,6
1486,907,70,55,20,19,6,6
1883,898,69,55,21,19,6,6
2394,1446,66,54,22,19,6,6
3770,2942,65,55,23,19,6,6
5300,4369,65,55,24,19,6,6
2466,5429,64,56,1,20,7,6
3258,6011,63,56,2,20,7,6
3765,6323,63,55,3,20,7,6
4049,6439,63,56,4,20,7,6
4157,6233,63,58,5,20,7,6
4132,5558,63,58,6,20,7,6
3545,4017,63,60,7,20,7,6
2540,2706,64,60,8,20,7,6
1501,1984,65,61,9,20,7,6
735,1478,68,62,10,20,7,6
301,1056,72,64,11,20,7,6
72,739,75,63,12,20,7,6
0,569,77,62,13,20,7,6
28,326,78,61,14,20,7,6
117,147,80,59,15,20,7,6
178,35,81,57,16,20,7,6
177,0,79,57,17,20,7,6
173,108,78,56,18,20,7,6
312,484,77,55,19,20,7,6
431,798,75,54,20,20,7,6
320,793,73,54,21,20,7,6
613,1298,70,54,22,20,7,6
1469,2663,68,52,23,20,7,6
2472,4043,66,49,24,20,7,6
5680,6894,64,47,1,21,1,6
6187,7464,62,46,2,21,1,6
6480,7760,60,45,3,21,1,6
6596,7857,58,44,4,21,1,6
6570,7608,57,44,5,21,1,6
6438,6865,56,44,6,21,1,6
6051,5305,57,45,7,21,1,6
5207,3873,59,46,8,21,1,6
4106,2973,62,46,9,21,1,6
3108,2228,64,47,10,21,1,6
2380,1521,66,49,11,21,1,6
1885,935,68,51,12,21,1,6
1646,594,69,53,13,21,1,6
1554,294,70,54,14,21,1,6
1423,98,69,55,15,21,1,6
1090,0,69,56,16,21,1,6
611,53,69,54,17,21,1,6
105,294,68,55,18,21,1,6
0,834,67,54,19,21,1,6
212,1486,65,54,20,21,1,6
259,1883,64,55,21,21,1,6
574,2394,63,56,22,21,1,6
1925,3770,63,57,23,21,1,6
3364,5300,63,58,24,21,1,6
7710,2466,63,59,1,22,2,6
8355,3258,62,60,2,22,2,6
8773,3765,62,60,3,22,2,6
8890,4049,62,61,4,22,2,6
8670,4157,63,62,5,22,2,6
7946,4132,64,62,6,22,2,6
6347,3545,63,62,7,22,2,6
4743,2540,63,62,8,22,2,6
3607,1501,64,63,9,22,2,6
2753,735,65,63,10,22,2,6
2053,301,66,65,11,22,2,6
1501,72,68,66,12,22,2,6
1149,0,69,67,13,22,2,6
737,28,71,68,14,22,2,6
494,117,74,68,15,22,2,6
233,178,76,68,16,22,2,6
0,177,78,69,17,22,2,6
13,173,79,67,18,22,2,6
325,312,79,67,19,22,2,6
920,431,77,67,20,22,2,6
1359,320,73,67,21,22,2,6
2119,613,72,66,22,22,2,6
3968,1469,70,65,23,22,2,6
5736,2472,69,65,24,22,2,6
7915,5680,69,65,1,23,3,6
8706,6187,68,64,2,23,3,6
9239,6480,67,63,3,23,3,6
9405,6596,67,63,4,23,3,6
9240,6570,66,62,5,23,3,6
8567,6438,65,62,6,23,3,6
6991,6051,66,62,7,23,3,6
5359,5207,68,62,8,23,3,6
4242,4106,70,62,9,23,3,6
3322,3108,72,61,10,23,3,6
2329,2380,73,61,11,23,3,6
1601,1885,75,61,12,23,3,6
1380,1646,77,60,13,23,3,6
942,1554,77,60,14,23,3,6
411,1423,77,59,15,23,3,6
0,1090,79,59,16,23,3,6
56,611,80,59,17,23,3,6
412,105,79,59,18,23,3,6
915,0,80,60,19,23,3,6
1465,212,79,60,20,23,3,6
1874,259,75,60,21,23,3,6
2651,574,72,61,22,23,3,6
4360,1925,70,61,23,23,3,6
6146,3364,68,61,24,23,3,6
6039,7710,67,60,1,24,4,6
6892,8355,65,60,2,24,4,6
7457,8773,64,60,3,24,4,6
7794,8890,64,60,4,24,4,6
7762,8670,65,61,5,24,4,6
7226,7946,64,60,6,24,4,6
5628,6347,65,61,7,24,4,6
4075,4743,67,63,8,24,4,6
3150,3607,69,63,9,24,4,6
2501,2753,72,65,10,24,4,6
1881,2053,76,67,11,24,4,6
1455,1501,78,68,12,24,4,6
1158,1149,77,69,13,24,4,6
827,737,80,69,14,24,4,6
523,494,81,68,15,24,4,6
224,233,84,69,16,24,4,6
0,0,82,68,17,24,4,6
54,13,83,69,18,24,4,6
526,325,79,70,19,24,4,6
1193,920,79,68,20,24,4,6
1649,1359,77,67,21,24,4,6
2259,2119,74,67,22,24,4,6
3921,3968,72,66,23,24,4,6
5614,5736,73,64,24,24,4,6
5952,7915,71,60,1,25,5,6
6716,8706,69,59,2,25,5,6
7205,9239,67,58,3,25,5,6
7434,9405,66,57,4,25,5,6
7336,9240,65,56,5,25,5,6
6811,8567,64,56,6,25,5,6
5334,6991,64,56,7,25,5,6
3810,5359,66,57,8,25,5,6
2838,4242,69,57,9,25,5,6
2124,3322,71,57,10,25,5,6
1470,2329,73,57,11,25,5,6
959,1601,74,57,12,25,5,6
613,1380,77,56,13,25,5,6
216,942,78,54,14,25,5,6
20,411,80,54,15,25,5,6
0,0,81,53,16,25,5,6
70,56,81,53,17,25,5,6
294,412,81,51,18,25,5,6
768,915,80,51,19,25,5,6
1179,1465,79,51,20,25,5,6
1282,1874,76,52,21,25,5,6
1809,2651,72,53,22,25,5,6
3277,4360,71,52,23,25,5,6
4780,6146,69,52,24,25,5,6
4394,6039,68,52,1,26,6,6
5074,6892,66,53,2,26,6,6
5488,7457,64,53,3,26,6,6
5672,7794,62,52,4,26,6,6
5546,7762,63,52,5,26,6,6
4998,7226,60,52,6,26,6,6
3734,5628,61,52,7,26,6,6
2472,4075,65,53,8,26,6,6
1725,3150,68,52,9,26,6,6
1230,2501,71,53,10,26,6,6
867,1881,73,53,11,26,6,6
630,1455,74,54,12,26,6,6
477,1158,76,54,13,26,6,6
227,827,78,54,14,26,6,6
115,523,78,53,15,26,6,6
72,224,79,53,16,26,6,6
0,0,78,54,17,26,6,6
128,54,77,55,18,26,6,6
566,526,77,55,19,26,6,6
1162,1193,76,55,20,26,6,6
1526,1649,74,56,21,26,6,6
1943,2259,72,57,22,26,6,6
3144,3921,69,59,23,26,6,6
4500,5614,69,58,24,26,6,6
2792,5952,69,59,1,27,7,6
3452,6716,67,58,2,27,7,6
3864,7205,67,59,3,27,7,6
4086,7434,67,58,4,27,7,6
4120,7336,66,56,5,27,7,6
4069,6811,64,54,6,27,7,6
3483,5334,63,53,7,27,7,6
2479,3810,63,53,8,27,7,6
1498,2838,63,53,9,27,7,6
746,2124,64,53,10,27,7,6
292,1470,64,54,11,27,7,6
57,959,66,55,12,27,7,6
0,613,68,54,13,27,7,6
112,216,70,54,14,27,7,6
241,20,72,54,15,27,7,6
365,0,73,54,16,27,7,6
381,70,73,54,17,27,7,6
351,294,72,53,18,27,7,6
429,768,72,52,19,27,7,6
526,1179,71,52,20,27,7,6
429,1282,69,53,21,27,7,6
839,1809,65,54,22,27,7,6
1735,3277,63,53,23,27,7,6
2757,4780,62,54,24,27,7,6
3039,4394,62,53,1,28,1,6
3551,5074,60,51,2,28,1,6
3829,5488,59,51,3,28,1,6
3997,5672,59,51,4,28,1,6
4009,5546,57,51,5,28,1,6
3902,4998,57,52,6,28,1,6
3604,3734,57,53,7,28,1,6
2905,2472,60,54,8,28,1,6
1960,1725,62,55,9,28,1,6
1065,1230,64,55,10,28,1,6
446,867,66,54,11,28,1,6
113,630,68,55,12,28,1,6
23,477,69,55,13,28,1,6
124,227,70,54,14,28,1,6
295,115,70,53,15,28,1,6
359,72,69,53,16,28,1,6
204,0,69,53,17,28,1,6
0,128,67,54,18,28,1,6
16,566,66,54,19,28,1,6
152,1162,64,55,20,28,1,6
198,1526,63,54,21,28,1,6
654,1943,61,54,22,28,1,6
1708,3144,60,54,23,28,1,6
2786,4500,59,54,24,28,1,6
5663,2792,58,54,1,29,2,6
6098,3452,58,55,2,29,2,6
6325,3864,57,55,3,29,2,6
6345,4086,57,54,4,29,2,6
6104,4120,57,55,5,29,2,6
5388,4069,57,55,6,29,2,6
4058,3483,57,55,7,29,2,6
2687,2479,57,55,8,29,2,6
1865,1498,58,55,9,29,2,6
1294,746,58,56,10,29,2,6
799,292,58,56,11,29,2,6
459,57,59,56,12,29,2,6
301,0,59,57,13,29,2,6
132,112,59,56,14,29,2,6
109,241,59,56,15,29,2,6
166,365,59,56,16,29,2,6
109,381,58,56,17,29,2,6
0,351,58,55,18,29,2,6
183,429,57,55,19,29,2,6
379,526,56,54,20,29,2,6
471,429,56,53,21,29,2,6
902,839,56,54,22,29,2,6
2259,1735,55,53,23,29,2,6
3638,2757,54,52,24,29,2,6
6668,3039,54,51,1,30,3,6
7245,3551,54,51,2,30,3,6
7571,3829,54,51,3,30,3,6
7708,3997,54,51,4,30,3,6
7522,4009,54,51,5,30,3,6
6919,3902,54,52,6,30,3,6
5547,3604,54,52,7,30,3,6
4042,2905,55,53,8,30,3,6
3058,1960,57,54,9,30,3,6
2304,1065,59,55,10,30,3,6
1612,446,63,56,11,30,3,6
1072,113,66,57,12,30,3,6
705,23,67,58,13,30,3,6
267,124,69,58,14,30,3,6
70,295,70,58,15,30,3,6
15,359,70,58,16,30,3,6
0,204,72,58,17,30,3,6
141,0,72,58,18,30,3,6
543,16,72,58,19,30,3,6
1031,152,71,58,20,30,3,6
1207,198,70,59,21,30,3,6
1731,654,67,59,22,30,3,6
3137,1708,65,59,23,30,3,6
4644,2786,64,59,24,30,3,6
6449,5663,63,59,1,1,4,7
7075,6098,63,59,2,1,4,7
7423,6325,62,58,3,1,4,7
7555,6345,61,58,4,1,4,7
7343,6104,60,57,5,1,4,7
6620,5388,59,57,6,1,4,7
5193,4058,60,57,7,1,4,7
3802,2687,63,58,8,1,4,7
2889,1865,67,59,9,1,4,7
2259,1294,69,59,10,1,4,7
1721,799,72,59,11,1,4,7
1358,459,74,59,12,1,4,7
1136,301,75,60,13,1,4,7
760,132,77,60,14,1,4,7
479,109,77,59,15,1,4,7
245,166,77,59,16,1,4,7
31,109,77,58,17,1,4,7
0,0,75,58,18,1,4,7
377,183,74,58,19,1,4,7
919,379,72,59,20,1,4,7
1278,471,70,58,21,1,4,7
1915,902,70,58,22,1,4,7
3433,2259,69,58,23,1,4,7
5029,3638,67,60,24,1,4,7
5222,6668,67,60,1,2,5,7
6029,7245,66,60,2,2,5,7
6495,7571,67,61,3,2,5,7
6720,7708,66,62,4,2,5,7
6660,7522,66,62,5,2,5,7
6145,6919,66,63,6,2,5,7
4821,5547,66,63,7,2,5,7
3301,4042,66,63,8,2,5,7
2292,3058,65,63,9,2,5,7
1579,2304,66,63,10,2,5,7
985,1612,66,64,11,2,5,7
592,1072,69,64,12,2,5,7
337,705,70,66,13,2,5,7
84,267,74,66,14,2,5,7
0,70,76,65,15,2,5,7
97,15,78,64,16,2,5,7
196,0,79,64,17,2,5,7
371,141,79,62,18,2,5,7
837,543,78,62,19,2,5,7
1278,1031,77,61,20,2,5,7
1392,1207,74,61,21,2,5,7
1849,1731,71,60,22,2,5,7
3106,3137,69,60,23,2,5,7
4488,4644,69,60,24,2,5,7
4293,6449,68,59,1,3,6,7
5046,7075,66,58,2,3,6,7
5541,7423,65,58,3,3,6,7
5836,7555,64,57,4,3,6,7
5889,7343,62,57,5,3,6,7
5773,6620,63,57,6,3,6,7
5114,5193,62,57,7,3,6,7
4067,3802,64,58,8,3,6,7
3048,2889,67,57,9,3,6,7
2249,2259,69,57,10,3,6,7
1699,1721,72,56,11,3,6,7
1369,1358,73,56,12,3,6,7
1185,1136,75,55,13,3,6,7
997,760,75,54,14,3,6,7
780,479,76,54,15,3,6,7
494,245,77,55,16,3,6,7
146,31,77,54,17,3,6,7
0,0,76,55,18,3,6,7
405,377,76,55,19,3,6,7
1053,919,74,56,20,3,6,7
1320,1278,73,58,21,3,6,7
1763,1915,70,58,22,3,6,7
2744,3433,69,57,23,3,6,7
3847,5029,68,57,24,3,6,7
2520,5222,67,56,1,4,7,7
3220,6029,66,54,2,4,7,7
3650,6495,64,53,3,4,7,7
3869,6720,62,52,4,4,7,7
3927,6660,61,51,5,4,7,7
3935,6145,59,49,6,4,7,7
3589,4821,59,49,7,4,7,7
2794,3301,62,49,8,4,7,7
1849,2292,65,49,9,4,7,7
1018,1579,68,49,10,4,7,7
473,985,71,49,11,4,7,7
175,592,74,48,12,4,7,7
0,337,75,48,13,4,7,7
116,84,75,49,14,4,7,7
361,0,76,49,15,4,7,7
548,97,77,49,16,4,7,7
583,196,76,49,17,4,7,7
482,371,76,50,18,4,7,7
537,837,76,51,19,4,7,7
747,1278,75,51,20,4,7,7
819,1392,72,54,21,4,7,7
1040,1849,68,55,22,4,7,7
1551,3106,68,54,23,4,7,7
2346,4488,65,55,24,4,7,7
5885,4293,64,55,1,5,1,7
6472,5046,62,55,2,5,1,7
6825,5541,62,55,3,5,1,7
6999,5836,61,55,4,5,1,7
7063,5889,60,55,5,5,1,7
7117,5773,61,55,6,5,1,7
6826,5114,61,55,7,5,1,7
6002,4067,62,56,8,5,1,7
4917,3048,63,56,9,5,1,7
3895,2249,65,58,10,5,1,7
3050,1699,67,57,11,5,1,7
2390,1369,69,57,12,5,1,7
1868,1185,70,57,13,5,1,7
1504,997,70,58,14,5,1,7
1187,780,70,59,15,5,1,7
797,494,69,59,16,5,1,7
370,146,68,59,17,5,1,7
4,0,69,58,18,5,1,7
0,405,69,59,19,5,1,7
254,1053,69,57,20,5,1,7
310,1320,67,57,21,5,1,7
624,1763,65,57,22,5,1,7
1874,2744,63,58,23,5,1,7
3356,3847,62,57,24,5,1,7
7829,2520,61,57,1,6,2,7
8514,3220,60,56,2,6,2,7
8894,3650,61,57,3,6,2,7
9083,3869,60,57,4,6,2,7
8911,3927,59,56,5,6,2,7
8377,3935,59,55,6,6,2,7
7045,3589,59,55,7,6,2,7
5464,2794,62,57,8,6,2,7
4270,1849,66,59,9,6,2,7
3209,1018,70,60,10,6,2,7
2243,473,73,60,11,6,2,7
1466,175,76,61,12,6,2,7
1007,0,78,61,13,6,2,7
612,116,80,59,14,6,2,7
389,361,81,59,15,6,2,7
229,548,80,59,16,6,2,7
48,583,82,59,17,6,2,7
0,482,82,59,18,6,2,7
410,537,81,58,19,6,2,7
980,747,80,60,20,6,2,7
1320,819,77,60,21,6,2,7
2070,1040,74,61,22,6,2,7
3833,1551,72,61,23,6,2,7
5543,2346,70,61,24,6,2,7
7659,5885,69,61,1,7,3,7
8448,6472,67,60,2,7,3,7
8897,6825,66,61,3,7,3,7
9082,6999,65,60,4,7,3,7
8900,7063,65,60,5,7,3,7
8211,7117,64,59,6,7,3,7
6716,6826,64,59,7,7,3,7
5108,6002,67,61,8,7,3,7
4021,4917,70,62,9,7,3,7
3098,3895,73,62,10,7,3,7
2170,3050,75,62,11,7,3,7
1400,2390,78,62,12,7,3,7
881,1868,79,60,13,7,3,7
384,1504,80,61,14,7,3,7
120,1187,80,60,15,7,3,7
11,797,81,61,16,7,3,7
0,370,82,61,17,7,3,7
85,4,81,61,18,7,3,7
507,0,80,62,19,7,3,7
972,254,78,64,20,7,3,7
1185,310,77,64,21,7,3,7
2008,624,74,64,22,7,3,7
3668,1874,72,64,23,7,3,7
5332,3356,70,63,24,7,3,7
7181,7829,69,63,1,8,4,7
7979,8514,68,62,2,8,4,7
8483,8894,67,63,3,8,4,7
8740,9083,67,63,4,8,4,7
8589,8911,67,63,5,8,4,7
7955,8377,67,63,6,8,4,7
6405,7045,69,64,7,8,4,7
4739,5464,69,65,8,8,4,7
3646,4270,70,66,9,8,4,7
2917,3209,72,67,10,8,4,7
2123,2243,75,69,11,8,4,7
1377,1466,77,69,12,8,4,7
830,1007,78,69,13,8,4,7
319,612,79,70,14,8,4,7
35,389,80,71,15,8,4,7
0,229,81,71,16,8,4,7
17,48,81,70,17,8,4,7
241,0,81,70,18,8,4,7
